pgh1234567,索尼,17,50,4,.01,20,3222,17
pgh1234567,胡雪岩,18,50,3,.01,40,7480,16
pgh1234567,曹雪芹,19,50,5,.01,47,8525,18
pgh1234567,海大富,20,300,46,.69,59,2652,55
pgh1234567,华佗,21,50,3,.01,32,5860,17
pgh1234567,墨子,22,50,3,.01,43,8060,17
pgh1234567,杜甫,23,300,66,1.00,105,7996,79
pgh1234567,廉颇,24,300,69,1.04,89,4098,78
pgh1234567,庄周,25,51,3,.01,46,8792,18
pgh1234567,李元芳,26,300,40,.60,59,3949,54
pgh1234567,鲁班,27,51,3,.01,24,4370,18
pgh1234567,孙武,28,300,126,1.90,154,5672,135
pgh1234567,张良,29,51,3,.01,45,8410,19
pgh1234567,姜子牙,30,1,3,.00,9,1390,19
pgh1234567,关羽,33,350,194,3.45,196,598,203
pgh1234567,张飞,34,350,105,1.87,107,451,114
pgh1234567,赵云,35,350,101,1.91,104,763,110
pgh1234567,马超,36,400,712,14.62,717,1080,721
pgh1234567,黄忠,37,350,97,1.72,99,516,106
pgh1234567,诸葛亮,38,350,334,6.01,338,888,346
pgh1234567,庞统,39,350,343,6.08,346,653,355
pgh1234567,周瑜,40,350,323,5.72,325,571,333
pgh1234567,郭嘉,41,350,356,6.43,357,376,687
pgh1234567,韦小宝,44,350,143,2.52,144,316,587
pgh1234567,关银屏,51,350,504,8.88,509,1063,526
pgh1234567,马云騄,55,400,96,1.94,100,978,164
pgh1234567,王异,65,1,148,.01,209,12215,428
pgh12345678,零零发,1,350,172,3.03,190,3784,184
pgh12345678,鳌拜,2,300,94,1.42,118,4949,110
pgh12345678,和珅,3,50,10,.03,23,2610,43
pgh12345678,郑板桥,4,50,18,.05,48,6170,35
pgh12345678,喜来乐,5,50,7,.02,29,4575,35
pgh12345678,苏乞儿,6,350,88,1.55,107,3885,102
pgh12345678,李卫,7,50,7,.02,38,6360,22
pgh12345678,刘伯温,8,300,56,.85,95,7936,72
pgh12345678,林则徐,9,50,10,.03,30,4050,41
pgh12345678,方世玉,10,350,60,1.06,64,937,79
pgh12345678,多尔衮,11,300,30,.45,115,17174,50
pgh12345678,左宗棠,12,300,10,.15,81,14344,31
pgh12345678,张之洞,13,300,12,.18,75,12727,40
pgh12345678,蒲松龄,14,70,9,.03,26,3403,42
pgh12345678,李鸿章,15,51,9,.02,31,4535,33
pgh12345678,李寻欢,16,300,27,.41,85,11753,41
pgh12345678,索尼,17,70,6,.02,34,5638,36
pgh12345678,胡雪岩,18,50,10,.03,29,3800,35
pgh12345678,曹雪芹,19,50,6,.02,37,6280,26
pgh12345678,海大富,20,300,22,.33,70,9609,36
pgh12345678,华佗,21,90,7,.03,29,4415,33
pgh12345678,墨子,22,50,9,.02,28,3850,40
pgh12345678,杜甫,23,350,58,1.02,81,4765,78
pgh12345678,廉颇,24,300,21,.32,66,9044,33
pgh12345678,庄周,25,52,9,.02,32,4765,34
pgh12345678,李元芳,26,300,12,.18,66,10813,30
pgh12345678,鲁班,27,51,6,.02,34,5730,21
pgh12345678,孙武,28,350,48,.85,72,4817,60
pgh12345678,张良,29,51,6,.02,26,4061,22
pgh12345678,姜子牙,30,1,6,.00,16,2025,22
pgh12345678,关羽,33,350,222,3.95,223,302,233
pgh12345678,张飞,34,350,106,1.88,108,413,117
pgh12345678,赵云,35,350,167,3.12,168,390,176
pgh12345678,马超,36,350,300,5.37,303,762,353
pgh12345678,黄忠,37,350,89,1.58,92,671,100
pgh12345678,诸葛亮,38,350,221,3.98,225,876,295
